model_name,checkpoint_stage,eval_stage,task_type,task_name_long,task_score,num_examples,invalid_json_count,invalid_json_rate,split_type
Qwen3.5-9B,7,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen3.5-9B,7,5,KU,Knowledge Updating,0.071429,14,0,0.000000,held_out_character
Qwen3.5-9B,7,5,MA,Memory Arbitration,0.111111,9,0,0.000000,held_out_character
Qwen3.5-9B,7,6,IE,Information Extraction,0.305085,59,0,0.000000,held_out_character
Qwen3.5-9B,7,6,MSR,Multi-session Reasoning,0.096491,57,1,0.017544,held_out_character
Qwen3.5-9B,7,6,ES,Event Summarization,0.019608,51,0,0.000000,held_out_character
Qwen3.5-9B,7,6,TR,Temporal Reasoning,0.000000,34,0,0.000000,held_out_character
Qwen3.5-9B,7,6,KU,Knowledge Updating,0.210526,19,0,0.000000,held_out_character
Qwen3.5-9B,7,6,MA,Memory Arbitration,0.166667,15,0,0.000000,held_out_character
Qwen3.5-9B,7,7,IE,Information Extraction,0.509091,55,0,0.000000,held_out_character
Qwen3.5-9B,7,7,MSR,Multi-session Reasoning,0.172414,58,0,0.000000,held_out_character
Qwen3.5-9B,7,7,ES,Event Summarization,0.010417,48,0,0.000000,held_out_character
Qwen3.5-9B,7,7,TR,Temporal Reasoning,0.027027,37,0,0.000000,held_out_character
Qwen3.5-9B,7,7,KU,Knowledge Updating,0.380952,21,0,0.000000,held_out_character
Qwen3.5-9B,7,7,MA,Memory Arbitration,0.291667,24,0,0.000000,held_out_character
Qwen3.5-9B,8,1,IE,Information Extraction,0.315789,57,0,0.000000,held_out_character
Qwen3.5-9B,8,1,MSR,Multi-session Reasoning,0.089286,56,1,0.017857,held_out_character
Qwen3.5-9B,8,1,ES,Event Summarization,0.031250,48,0,0.000000,held_out_character
Qwen3.5-9B,8,1,TR,Temporal Reasoning,0.024390,41,0,0.000000,held_out_character
Qwen3.5-9B,8,1,KU,Knowledge Updating,0.157895,19,1,0.052632,held_out_character
Qwen3.5-9B,8,1,MA,Memory Arbitration,0.233333,15,0,0.000000,held_out_character
Qwen3.5-9B,8,2,IE,Information Extraction,0.245902,61,0,0.000000,held_out_character
Qwen3.5-9B,8,2,MSR,Multi-session Reasoning,0.094828,58,0,0.000000,held_out_character
Qwen3.5-9B,8,2,ES,Event Summarization,0.009615,52,0,0.000000,held_out_character
Qwen3.5-9B,8,2,TR,Temporal Reasoning,0.113636,44,0,0.000000,held_out_character
Qwen3.5-9B,8,2,KU,Knowledge Updating,0.307692,13,0,0.000000,held_out_character
Qwen3.5-9B,8,2,MA,Memory Arbitration,0.000000,6,0,0.000000,held_out_character
Qwen3.5-9B,8,3,IE,Information Extraction,0.210526,57,0,0.000000,held_out_character
Qwen3.5-9B,8,3,MSR,Multi-session Reasoning,0.131579,57,0,0.000000,held_out_character
Qwen3.5-9B,8,3,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,8,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen3.5-9B,8,3,KU,Knowledge Updating,0.214286,14,0,0.000000,held_out_character
Qwen3.5-9B,8,3,MA,Memory Arbitration,0.038462,13,0,0.000000,held_out_character
Qwen3.5-9B,8,4,IE,Information Extraction,0.216667,60,0,0.000000,held_out_character
Qwen3.5-9B,8,4,MSR,Multi-session Reasoning,0.144068,59,0,0.000000,held_out_character
Qwen3.5-9B,8,4,ES,Event Summarization,0.027778,54,1,0.018519,held_out_character
Qwen3.5-9B,8,4,TR,Temporal Reasoning,0.054054,37,0,0.000000,held_out_character
Qwen3.5-9B,8,4,KU,Knowledge Updating,0.100000,10,0,0.000000,held_out_character
Qwen3.5-9B,8,4,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen3.5-9B,8,5,IE,Information Extraction,0.189655,58,1,0.017241,held_out_character
Qwen3.5-9B,8,5,MSR,Multi-session Reasoning,0.093220,59,0,0.000000,held_out_character
Qwen3.5-9B,8,5,ES,Event Summarization,0.010000,50,0,0.000000,held_out_character
Qwen3.5-9B,8,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen3.5-9B,8,5,KU,Knowledge Updating,0.142857,14,0,0.000000,held_out_character
Qwen3.5-9B,8,5,MA,Memory Arbitration,0.000000,9,0,0.000000,held_out_character
Qwen3.5-9B,8,6,IE,Information Extraction,0.355932,59,0,0.000000,held_out_character
Qwen3.5-9B,8,6,MSR,Multi-session Reasoning,0.140351,57,1,0.017544,held_out_character
Qwen3.5-9B,8,6,ES,Event Summarization,0.000000,51,0,0.000000,held_out_character
Qwen3.5-9B,8,6,TR,Temporal Reasoning,0.000000,34,0,0.000000,held_out_character
Qwen3.5-9B,8,6,KU,Knowledge Updating,0.157895,19,1,0.052632,held_out_character
Qwen3.5-9B,8,6,MA,Memory Arbitration,0.166667,15,1,0.066667,held_out_character
Qwen3.5-9B,8,7,IE,Information Extraction,0.327273,55,0,0.000000,held_out_character
Qwen3.5-9B,8,7,MSR,Multi-session Reasoning,0.137931,58,0,0.000000,held_out_character
Qwen3.5-9B,8,7,ES,Event Summarization,0.010417,48,0,0.000000,held_out_character
Qwen3.5-9B,8,7,TR,Temporal Reasoning,0.000000,37,0,0.000000,held_out_character
Qwen3.5-9B,8,7,KU,Knowledge Updating,0.238095,21,0,0.000000,held_out_character
Qwen3.5-9B,8,7,MA,Memory Arbitration,0.187500,24,0,0.000000,held_out_character
Qwen3.5-9B,8,8,IE,Information Extraction,0.440678,59,0,0.000000,held_out_character
Qwen3.5-9B,8,8,MSR,Multi-session Reasoning,0.089286,56,0,0.000000,held_out_character
Qwen3.5-9B,8,8,ES,Event Summarization,0.000000,49,0,0.000000,held_out_character
Qwen3.5-9B,8,8,TR,Temporal Reasoning,0.078947,38,0,0.000000,held_out_character
Qwen3.5-9B,8,8,KU,Knowledge Updating,0.235294,17,0,0.000000,held_out_character
Qwen3.5-9B,8,8,MA,Memory Arbitration,0.277778,9,0,0.000000,held_out_character
Qwen3.5-9B,9,1,IE,Information Extraction,0.298246,57,0,0.000000,held_out_character
Qwen3.5-9B,9,1,MSR,Multi-session Reasoning,0.053571,56,0,0.000000,held_out_character
Qwen3.5-9B,9,1,ES,Event Summarization,0.010417,48,0,0.000000,held_out_character
Qwen3.5-9B,9,1,TR,Temporal Reasoning,0.024390,41,0,0.000000,held_out_character
Qwen3.5-9B,9,1,KU,Knowledge Updating,0.052632,19,0,0.000000,held_out_character
Qwen3.5-9B,9,1,MA,Memory Arbitration,0.233333,15,0,0.000000,held_out_character
Qwen3.5-9B,9,2,IE,Information Extraction,0.245902,61,0,0.000000,held_out_character
Qwen3.5-9B,9,2,MSR,Multi-session Reasoning,0.086207,58,1,0.017241,held_out_character
Qwen3.5-9B,9,2,ES,Event Summarization,0.009615,52,0,0.000000,held_out_character
Qwen3.5-9B,9,2,TR,Temporal Reasoning,0.068182,44,0,0.000000,held_out_character
Qwen3.5-9B,9,2,KU,Knowledge Updating,0.384615,13,0,0.000000,held_out_character
Qwen3.5-9B,9,2,MA,Memory Arbitration,0.083333,6,0,0.000000,held_out_character
Qwen3.5-9B,9,3,IE,Information Extraction,0.157895,57,0,0.000000,held_out_character
Qwen3.5-9B,9,3,MSR,Multi-session Reasoning,0.122807,57,1,0.017544,held_out_character
Qwen3.5-9B,9,3,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,9,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen3.5-9B,9,3,KU,Knowledge Updating,0.428571,14,0,0.000000,held_out_character
Qwen3.5-9B,9,3,MA,Memory Arbitration,0.115385,13,0,0.000000,held_out_character
Qwen3.5-9B,9,4,IE,Information Extraction,0.233333,60,0,0.000000,held_out_character
Qwen3.5-9B,9,4,MSR,Multi-session Reasoning,0.067797,59,0,0.000000,held_out_character
Qwen3.5-9B,9,4,ES,Event Summarization,0.009259,54,1,0.018519,held_out_character
Qwen3.5-9B,9,4,TR,Temporal Reasoning,0.027027,37,0,0.000000,held_out_character
Qwen3.5-9B,9,4,KU,Knowledge Updating,0.100000,10,0,0.000000,held_out_character
Qwen3.5-9B,9,4,MA,Memory Arbitration,0.250000,6,0,0.000000,held_out_character
Qwen3.5-9B,9,5,IE,Information Extraction,0.206897,58,0,0.000000,held_out_character
Qwen3.5-9B,9,5,MSR,Multi-session Reasoning,0.093220,59,0,0.000000,held_out_character
Qwen3.5-9B,9,5,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,9,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen3.5-9B,9,5,KU,Knowledge Updating,0.142857,14,0,0.000000,held_out_character
Qwen3.5-9B,9,5,MA,Memory Arbitration,0.166667,9,0,0.000000,held_out_character
Qwen3.5-9B,9,6,IE,Information Extraction,0.237288,59,0,0.000000,held_out_character
Qwen3.5-9B,9,6,MSR,Multi-session Reasoning,0.105263,57,0,0.000000,held_out_character
Qwen3.5-9B,9,6,ES,Event Summarization,0.000000,51,0,0.000000,held_out_character
Qwen3.5-9B,9,6,TR,Temporal Reasoning,0.029412,34,0,0.000000,held_out_character
Qwen3.5-9B,9,6,KU,Knowledge Updating,0.105263,19,0,0.000000,held_out_character
Qwen3.5-9B,9,6,MA,Memory Arbitration,0.133333,15,0,0.000000,held_out_character
Qwen3.5-9B,9,7,IE,Information Extraction,0.381818,55,0,0.000000,held_out_character
Qwen3.5-9B,9,7,MSR,Multi-session Reasoning,0.120690,58,0,0.000000,held_out_character
Qwen3.5-9B,9,7,ES,Event Summarization,0.031250,48,0,0.000000,held_out_character
Qwen3.5-9B,9,7,TR,Temporal Reasoning,0.000000,37,1,0.027027,held_out_character
Qwen3.5-9B,9,7,KU,Knowledge Updating,0.047619,21,1,0.047619,held_out_character
Qwen3.5-9B,9,7,MA,Memory Arbitration,0.083333,24,1,0.041667,held_out_character
Qwen3.5-9B,9,8,IE,Information Extraction,0.271186,59,0,0.000000,held_out_character
Qwen3.5-9B,9,8,MSR,Multi-session Reasoning,0.044643,56,1,0.017857,held_out_character
Qwen3.5-9B,9,8,ES,Event Summarization,0.000000,49,0,0.000000,held_out_character
Qwen3.5-9B,9,8,TR,Temporal Reasoning,0.026316,38,0,0.000000,held_out_character
Qwen3.5-9B,9,8,KU,Knowledge Updating,0.117647,17,1,0.058824,held_out_character
Qwen3.5-9B,9,8,MA,Memory Arbitration,0.277778,9,0,0.000000,held_out_character
Qwen3.5-9B,9,9,IE,Information Extraction,0.293103,58,0,0.000000,held_out_character
Qwen3.5-9B,9,9,MSR,Multi-session Reasoning,0.122807,57,0,0.000000,held_out_character
Qwen3.5-9B,9,9,ES,Event Summarization,0.009259,54,1,0.018519,held_out_character
Qwen3.5-9B,9,9,TR,Temporal Reasoning,0.071429,42,0,0.000000,held_out_character
Qwen3.5-9B,9,9,KU,Knowledge Updating,0.250000,12,0,0.000000,held_out_character
Qwen3.5-9B,9,9,MA,Memory Arbitration,0.150000,10,1,0.100000,held_out_character
Qwen3.5-9B,10,1,IE,Information Extraction,0.298246,57,0,0.000000,held_out_character
Qwen3.5-9B,10,1,MSR,Multi-session Reasoning,0.089286,56,1,0.017857,held_out_character
Qwen3.5-9B,10,1,ES,Event Summarization,0.010417,48,0,0.000000,held_out_character
Qwen3.5-9B,10,1,TR,Temporal Reasoning,0.024390,41,0,0.000000,held_out_character
Qwen3.5-9B,10,1,KU,Knowledge Updating,0.157895,19,0,0.000000,held_out_character
Qwen3.5-9B,10,1,MA,Memory Arbitration,0.100000,15,1,0.066667,held_out_character
Qwen3.5-9B,10,2,IE,Information Extraction,0.229508,61,0,0.000000,held_out_character
Qwen3.5-9B,10,2,MSR,Multi-session Reasoning,0.112069,58,2,0.034483,held_out_character
Qwen3.5-9B,10,2,ES,Event Summarization,0.000000,52,1,0.019231,held_out_character
Qwen3.5-9B,10,2,TR,Temporal Reasoning,0.045455,44,2,0.045455,held_out_character
Qwen3.5-9B,10,2,KU,Knowledge Updating,0.461538,13,0,0.000000,held_out_character
Qwen3.5-9B,10,2,MA,Memory Arbitration,0.000000,6,0,0.000000,held_out_character
Qwen3.5-9B,10,3,IE,Information Extraction,0.228070,57,0,0.000000,held_out_character
Qwen3.5-9B,10,3,MSR,Multi-session Reasoning,0.114035,57,0,0.000000,held_out_character
Qwen3.5-9B,10,3,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,10,3,TR,Temporal Reasoning,0.000000,36,1,0.027778,held_out_character
Qwen3.5-9B,10,3,KU,Knowledge Updating,0.285714,14,0,0.000000,held_out_character
Qwen3.5-9B,10,3,MA,Memory Arbitration,0.076923,13,1,0.076923,held_out_character
Qwen3.5-9B,10,4,IE,Information Extraction,0.233333,60,0,0.000000,held_out_character
Qwen3.5-9B,10,4,MSR,Multi-session Reasoning,0.101695,59,1,0.016949,held_out_character
Qwen3.5-9B,10,4,ES,Event Summarization,0.009259,54,2,0.037037,held_out_character
Qwen3.5-9B,10,4,TR,Temporal Reasoning,0.081081,37,0,0.000000,held_out_character
Qwen3.5-9B,10,4,KU,Knowledge Updating,0.000000,10,0,0.000000,held_out_character
Qwen3.5-9B,10,4,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen3.5-9B,10,5,IE,Information Extraction,0.120690,58,0,0.000000,held_out_character
Qwen3.5-9B,10,5,MSR,Multi-session Reasoning,0.076271,59,0,0.000000,held_out_character
Qwen3.5-9B,10,5,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,10,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen3.5-9B,10,5,KU,Knowledge Updating,0.071429,14,0,0.000000,held_out_character
Qwen3.5-9B,10,5,MA,Memory Arbitration,0.055556,9,0,0.000000,held_out_character
Qwen3.5-9B,10,6,IE,Information Extraction,0.305085,59,0,0.000000,held_out_character
Qwen3.5-9B,10,6,MSR,Multi-session Reasoning,0.140351,57,1,0.017544,held_out_character
Qwen3.5-9B,10,6,ES,Event Summarization,0.000000,51,0,0.000000,held_out_character
Qwen3.5-9B,10,6,TR,Temporal Reasoning,0.029412,34,0,0.000000,held_out_character
Qwen3.5-9B,10,6,KU,Knowledge Updating,0.052632,19,1,0.052632,held_out_character
Qwen3.5-9B,10,6,MA,Memory Arbitration,0.266667,15,0,0.000000,held_out_character
Qwen3.5-9B,10,7,IE,Information Extraction,0.290909,55,0,0.000000,held_out_character
Qwen3.5-9B,10,7,MSR,Multi-session Reasoning,0.112069,58,1,0.017241,held_out_character
Qwen3.5-9B,10,7,ES,Event Summarization,0.010417,48,0,0.000000,held_out_character
Qwen3.5-9B,10,7,TR,Temporal Reasoning,0.000000,37,1,0.027027,held_out_character
Qwen3.5-9B,10,7,KU,Knowledge Updating,0.190476,21,0,0.000000,held_out_character
Qwen3.5-9B,10,7,MA,Memory Arbitration,0.104167,24,0,0.000000,held_out_character
Qwen3.5-9B,10,8,IE,Information Extraction,0.237288,59,0,0.000000,held_out_character
Qwen3.5-9B,10,8,MSR,Multi-session Reasoning,0.098214,56,0,0.000000,held_out_character
Qwen3.5-9B,10,8,ES,Event Summarization,0.000000,49,0,0.000000,held_out_character
Qwen3.5-9B,10,8,TR,Temporal Reasoning,0.026316,38,0,0.000000,held_out_character
Qwen3.5-9B,10,8,KU,Knowledge Updating,0.176471,17,0,0.000000,held_out_character
Qwen3.5-9B,10,8,MA,Memory Arbitration,0.111111,9,0,0.000000,held_out_character
Qwen3.5-9B,10,9,IE,Information Extraction,0.327586,58,0,0.000000,held_out_character
Qwen3.5-9B,10,9,MSR,Multi-session Reasoning,0.105263,57,0,0.000000,held_out_character
Qwen3.5-9B,10,9,ES,Event Summarization,0.000000,54,2,0.037037,held_out_character
Qwen3.5-9B,10,9,TR,Temporal Reasoning,0.023810,42,0,0.000000,held_out_character
Qwen3.5-9B,10,9,KU,Knowledge Updating,0.250000,12,0,0.000000,held_out_character
Qwen3.5-9B,10,9,MA,Memory Arbitration,0.100000,10,0,0.000000,held_out_character
Qwen3.5-9B,10,10,IE,Information Extraction,0.322034,59,0,0.000000,held_out_character
Qwen3.5-9B,10,10,MSR,Multi-session Reasoning,0.125000,60,0,0.000000,held_out_character
Qwen3.5-9B,10,10,ES,Event Summarization,0.028846,52,1,0.019231,held_out_character
Qwen3.5-9B,10,10,TR,Temporal Reasoning,0.000000,40,1,0.025000,held_out_character
Qwen3.5-9B,10,10,KU,Knowledge Updating,0.133333,15,0,0.000000,held_out_character
Qwen3.5-9B,10,10,MA,Memory Arbitration,0.269231,13,2,0.153846,held_out_character
Qwen3.5-9B,1,1,IE,Information Extraction,0.394958,238,0,0.000000,supervised_character
Qwen3.5-9B,1,1,MSR,Multi-session Reasoning,0.141949,236,6,0.025424,supervised_character
Qwen3.5-9B,1,1,ES,Event Summarization,0.004762,210,2,0.009524,supervised_character
Qwen3.5-9B,1,1,TR,Temporal Reasoning,0.007042,142,0,0.000000,supervised_character
Qwen3.5-9B,1,1,KU,Knowledge Updating,0.163934,61,0,0.000000,supervised_character
Qwen3.5-9B,1,1,MA,Memory Arbitration,0.228070,57,4,0.070175,supervised_character
Qwen3.5-9B,2,1,IE,Information Extraction,0.294118,238,0,0.000000,supervised_character
Qwen3.5-9B,2,1,MSR,Multi-session Reasoning,0.120763,236,3,0.012712,supervised_character
Qwen3.5-9B,2,1,ES,Event Summarization,0.007143,210,1,0.004762,supervised_character
Qwen3.5-9B,2,1,TR,Temporal Reasoning,0.000000,142,1,0.007042,supervised_character
Qwen3.5-9B,2,1,KU,Knowledge Updating,0.098361,61,0,0.000000,supervised_character
Qwen3.5-9B,2,1,MA,Memory Arbitration,0.157895,57,8,0.140351,supervised_character
Qwen3.5-9B,2,2,IE,Information Extraction,0.415254,236,0,0.000000,supervised_character
Qwen3.5-9B,2,2,MSR,Multi-session Reasoning,0.106061,231,3,0.012987,supervised_character
Qwen3.5-9B,2,2,ES,Event Summarization,0.004926,203,1,0.004926,supervised_character
Qwen3.5-9B,2,2,TR,Temporal Reasoning,0.028409,176,0,0.000000,supervised_character
Qwen3.5-9B,2,2,KU,Knowledge Updating,0.185185,54,1,0.018519,supervised_character
Qwen3.5-9B,2,2,MA,Memory Arbitration,0.194444,36,4,0.111111,supervised_character
Qwen3.5-9B,3,1,IE,Information Extraction,0.247899,238,0,0.000000,supervised_character
Qwen3.5-9B,3,1,MSR,Multi-session Reasoning,0.108051,236,6,0.025424,supervised_character
Qwen3.5-9B,3,1,ES,Event Summarization,0.009524,210,1,0.004762,supervised_character
Qwen3.5-9B,3,1,TR,Temporal Reasoning,0.014085,142,9,0.063380,supervised_character
Qwen3.5-9B,3,1,KU,Knowledge Updating,0.081967,61,3,0.049180,supervised_character
Qwen3.5-9B,3,1,MA,Memory Arbitration,0.192982,57,3,0.052632,supervised_character
Qwen3.5-9B,3,2,IE,Information Extraction,0.288136,236,1,0.004237,supervised_character
Qwen3.5-9B,3,2,MSR,Multi-session Reasoning,0.073593,231,3,0.012987,supervised_character
Qwen3.5-9B,3,2,ES,Event Summarization,0.012315,203,1,0.004926,supervised_character
Qwen3.5-9B,3,2,TR,Temporal Reasoning,0.005682,176,6,0.034091,supervised_character
Qwen3.5-9B,3,2,KU,Knowledge Updating,0.129630,54,1,0.018519,supervised_character
Qwen3.5-9B,3,2,MA,Memory Arbitration,0.208333,36,7,0.194444,supervised_character
Qwen3.5-9B,3,3,IE,Information Extraction,0.434783,230,0,0.000000,supervised_character
Qwen3.5-9B,3,3,MSR,Multi-session Reasoning,0.128205,234,2,0.008547,supervised_character
Qwen3.5-9B,3,3,ES,Event Summarization,0.021739,207,1,0.004831,supervised_character
Qwen3.5-9B,3,3,TR,Temporal Reasoning,0.018634,161,9,0.055901,supervised_character
Qwen3.5-9B,3,3,KU,Knowledge Updating,0.292308,65,0,0.000000,supervised_character
Qwen3.5-9B,3,3,MA,Memory Arbitration,0.166667,54,5,0.092593,supervised_character
Qwen3.5-9B,4,1,IE,Information Extraction,0.239496,238,0,0.000000,supervised_character
Qwen3.5-9B,4,1,MSR,Multi-session Reasoning,0.118644,236,3,0.012712,supervised_character
Qwen3.5-9B,4,1,ES,Event Summarization,0.009524,210,1,0.004762,supervised_character
Qwen3.5-9B,4,1,TR,Temporal Reasoning,0.014085,142,7,0.049296,supervised_character
Qwen3.5-9B,4,1,KU,Knowledge Updating,0.081967,61,0,0.000000,supervised_character
Qwen3.5-9B,4,1,MA,Memory Arbitration,0.149123,57,0,0.000000,supervised_character
Qwen3.5-9B,4,2,IE,Information Extraction,0.258475,236,0,0.000000,supervised_character
Qwen3.5-9B,4,2,MSR,Multi-session Reasoning,0.103896,231,2,0.008658,supervised_character
Qwen3.5-9B,4,2,ES,Event Summarization,0.007389,203,0,0.000000,supervised_character
Qwen3.5-9B,4,2,TR,Temporal Reasoning,0.017045,176,6,0.034091,supervised_character
Qwen3.5-9B,4,2,KU,Knowledge Updating,0.129630,54,0,0.000000,supervised_character
Qwen3.5-9B,4,2,MA,Memory Arbitration,0.263889,36,0,0.000000,supervised_character
Qwen3.5-9B,4,3,IE,Information Extraction,0.360870,230,0,0.000000,supervised_character
Qwen3.5-9B,4,3,MSR,Multi-session Reasoning,0.089744,234,2,0.008547,supervised_character
Qwen3.5-9B,4,3,ES,Event Summarization,0.009662,207,1,0.004831,supervised_character
Qwen3.5-9B,4,3,TR,Temporal Reasoning,0.018634,161,4,0.024845,supervised_character
Qwen3.5-9B,4,3,KU,Knowledge Updating,0.215385,65,0,0.000000,supervised_character
Qwen3.5-9B,4,3,MA,Memory Arbitration,0.175926,54,0,0.000000,supervised_character
Qwen3.5-9B,4,4,IE,Information Extraction,0.441558,231,0,0.000000,supervised_character
Qwen3.5-9B,4,4,MSR,Multi-session Reasoning,0.147826,230,1,0.004348,supervised_character
Qwen3.5-9B,4,4,ES,Event Summarization,0.010000,200,0,0.000000,supervised_character
Qwen3.5-9B,4,4,TR,Temporal Reasoning,0.000000,165,7,0.042424,supervised_character
Qwen3.5-9B,4,4,KU,Knowledge Updating,0.295775,71,0,0.000000,supervised_character
Qwen3.5-9B,4,4,MA,Memory Arbitration,0.234375,64,0,0.000000,supervised_character
Qwen3.5-9B,5,1,IE,Information Extraction,0.205882,238,0,0.000000,supervised_character
Qwen3.5-9B,5,1,MSR,Multi-session Reasoning,0.097458,236,2,0.008475,supervised_character
Qwen3.5-9B,5,1,ES,Event Summarization,0.009524,210,2,0.009524,supervised_character
Qwen3.5-9B,5,1,TR,Temporal Reasoning,0.007042,142,9,0.063380,supervised_character
Qwen3.5-9B,5,1,KU,Knowledge Updating,0.049180,61,0,0.000000,supervised_character
Qwen3.5-9B,5,1,MA,Memory Arbitration,0.201754,57,0,0.000000,supervised_character
Qwen3.5-9B,5,2,IE,Information Extraction,0.279661,236,0,0.000000,supervised_character
Qwen3.5-9B,5,2,MSR,Multi-session Reasoning,0.095238,231,2,0.008658,supervised_character
Qwen3.5-9B,5,2,ES,Event Summarization,0.002463,203,1,0.004926,supervised_character
Qwen3.5-9B,5,2,TR,Temporal Reasoning,0.000000,176,8,0.045455,supervised_character
Qwen3.5-9B,5,2,KU,Knowledge Updating,0.166667,54,0,0.000000,supervised_character
Qwen3.5-9B,5,2,MA,Memory Arbitration,0.291667,36,0,0.000000,supervised_character
Qwen3.5-9B,5,3,IE,Information Extraction,0.334783,230,0,0.000000,supervised_character
Qwen3.5-9B,5,3,MSR,Multi-session Reasoning,0.115385,234,1,0.004274,supervised_character
Qwen3.5-9B,5,3,ES,Event Summarization,0.009662,207,2,0.009662,supervised_character
Qwen3.5-9B,5,3,TR,Temporal Reasoning,0.006211,161,7,0.043478,supervised_character
Qwen3.5-9B,5,3,KU,Knowledge Updating,0.292308,65,0,0.000000,supervised_character
Qwen3.5-9B,5,3,MA,Memory Arbitration,0.120370,54,0,0.000000,supervised_character
Qwen3.5-9B,5,4,IE,Information Extraction,0.320346,231,1,0.004329,supervised_character
Qwen3.5-9B,5,4,MSR,Multi-session Reasoning,0.139130,230,2,0.008696,supervised_character
Qwen3.5-9B,5,4,ES,Event Summarization,0.002500,200,2,0.010000,supervised_character
Qwen3.5-9B,5,4,TR,Temporal Reasoning,0.012121,165,7,0.042424,supervised_character
Qwen3.5-9B,5,4,KU,Knowledge Updating,0.225352,71,0,0.000000,supervised_character
Qwen3.5-9B,5,4,MA,Memory Arbitration,0.179688,64,1,0.015625,supervised_character
Qwen3.5-9B,5,5,IE,Information Extraction,0.400000,235,0,0.000000,supervised_character
Qwen3.5-9B,5,5,MSR,Multi-session Reasoning,0.156652,233,1,0.004292,supervised_character
Qwen3.5-9B,5,5,ES,Event Summarization,0.005128,195,1,0.005128,supervised_character
Qwen3.5-9B,5,5,TR,Temporal Reasoning,0.019355,155,5,0.032258,supervised_character
Qwen3.5-9B,5,5,KU,Knowledge Updating,0.171429,70,0,0.000000,supervised_character
Qwen3.5-9B,5,5,MA,Memory Arbitration,0.204918,61,1,0.016393,supervised_character
Qwen3.5-9B,6,1,IE,Information Extraction,0.218487,238,0,0.000000,supervised_character
Qwen3.5-9B,6,1,MSR,Multi-session Reasoning,0.105932,236,2,0.008475,supervised_character
Qwen3.5-9B,6,1,ES,Event Summarization,0.009524,210,1,0.004762,supervised_character
Qwen3.5-9B,6,1,TR,Temporal Reasoning,0.014085,142,0,0.000000,supervised_character
Qwen3.5-9B,6,1,KU,Knowledge Updating,0.032787,61,0,0.000000,supervised_character
Qwen3.5-9B,6,1,MA,Memory Arbitration,0.210526,57,0,0.000000,supervised_character
Qwen3.5-9B,6,2,IE,Information Extraction,0.296610,236,0,0.000000,supervised_character
Qwen3.5-9B,6,2,MSR,Multi-session Reasoning,0.093074,231,0,0.000000,supervised_character
Qwen3.5-9B,6,2,ES,Event Summarization,0.012315,203,0,0.000000,supervised_character
Qwen3.5-9B,6,2,TR,Temporal Reasoning,0.017045,176,1,0.005682,supervised_character
Qwen3.5-9B,6,2,KU,Knowledge Updating,0.129630,54,0,0.000000,supervised_character
Qwen3.5-9B,6,2,MA,Memory Arbitration,0.305556,36,0,0.000000,supervised_character
Qwen3.5-9B,6,3,IE,Information Extraction,0.347826,230,0,0.000000,supervised_character
Qwen3.5-9B,6,3,MSR,Multi-session Reasoning,0.104701,234,0,0.000000,supervised_character
Qwen3.5-9B,6,3,ES,Event Summarization,0.009662,207,2,0.009662,supervised_character
Qwen3.5-9B,6,3,TR,Temporal Reasoning,0.012422,161,1,0.006211,supervised_character
Qwen3.5-9B,6,3,KU,Knowledge Updating,0.184615,65,0,0.000000,supervised_character
Qwen3.5-9B,6,3,MA,Memory Arbitration,0.175926,54,0,0.000000,supervised_character
Qwen3.5-9B,6,4,IE,Information Extraction,0.307359,231,0,0.000000,supervised_character
Qwen3.5-9B,6,4,MSR,Multi-session Reasoning,0.123913,230,1,0.004348,supervised_character
Qwen3.5-9B,6,4,ES,Event Summarization,0.017500,200,1,0.005000,supervised_character
Qwen3.5-9B,6,4,TR,Temporal Reasoning,0.012121,165,0,0.000000,supervised_character
Qwen3.5-9B,6,4,KU,Knowledge Updating,0.211268,71,0,0.000000,supervised_character
Qwen3.5-9B,6,4,MA,Memory Arbitration,0.296875,64,0,0.000000,supervised_character
Qwen3.5-9B,6,5,IE,Information Extraction,0.314894,235,0,0.000000,supervised_character
Qwen3.5-9B,6,5,MSR,Multi-session Reasoning,0.122318,233,1,0.004292,supervised_character
Qwen3.5-9B,6,5,ES,Event Summarization,0.005128,195,1,0.005128,supervised_character
Qwen3.5-9B,6,5,TR,Temporal Reasoning,0.012903,155,0,0.000000,supervised_character
Qwen3.5-9B,6,5,KU,Knowledge Updating,0.142857,70,0,0.000000,supervised_character
